timestamp,latitude,longitude
2018-06-22 01:04:12.439000,35.0417824,-111.7338238
2018-06-22 01:02:12.400000,35.0723848,-111.7311372
2018-06-22 01:00:12.393000,35.1018745,-111.7293698
2018-06-22 00:58:12.344000,35.1206945,-111.7069784
2018-06-22 00:56:12.339000,35.1378491,-111.6866183
2018-06-22 00:52:12.262000,35.1721871,-111.6522859
2018-06-22 00:50:12.231000,35.188861,-111.6276624
2018-06-22 00:48:12.229000,35.1946423,-111.6112768
2018-06-22 00:43:10.999000,35.2000306,-111.6188419
2018-06-22 00:32:21.071000,35.1998878,-111.619069
2018-06-21 23:59:53.875000,35.1998925,-111.6191074
2018-06-21 20:36:26.850000,35.9985016,-111.987764
2018-06-21 20:24:51.881000,35.9976224,-112.0342958
2018-06-21 20:08:50.861000,36.0138709,-112.0657576
2018-06-21 19:57:09.668000,36.0386217,-112.0752429
2018-06-21 19:42:15.871000,36.051703,-112.1042751
2018-06-21 19:27:53.238000,36.0534139,-112.1208581
2018-06-21 19:25:46.226000,36.0532384,-112.1210129
2018-06-21 17:22:54.967000,35.2790294,-112.1468898
2018-06-21 16:56:09.679000,35.238441,-111.821917
2018-06-21 16:53:45.807000,35.238427,-111.8219156
2018-06-21 16:45:55.373000,35.2384087,-111.8218977
2018-06-21 15:36:57.870000,34.897236,-111.7319056
2018-06-21 15:18:54.973000,34.8707117,-111.8327713
2018-06-21 04:13:29.897000,34.8700716,-111.8324014
2018-06-21 02:44:26.999000,34.8699525,-111.8325098
2018-06-21 02:40:44.988000,34.8699066,-111.8325832
2018-06-21 02:30:39.780000,34.8644402,-111.8004788
2018-06-21 02:24:42.039000,34.8646277,-111.8004903
2018-06-21 02:20:21.654000,34.8640934,-111.8002402
2018-06-21 02:18:36.096000,34.8643106,-111.8004015
2018-06-21 01:50:55.313000,34.8244253,-111.8027993
2018-06-21 01:47:55.238000,34.8244957,-111.8027302
2018-06-21 00:26:30.901000,34.8243871,-111.8028426
2018-06-20 23:48:05.903000,34.8697944,-111.8326081
2018-06-20 23:42:47.887000,34.8697744,-111.8325771
2018-06-20 23:42:17.525000,34.8693305,-111.8306507
2018-06-20 23:15:17.188000,34.8707835,-111.8326933
2018-06-20 20:53:54.876000,34.8707835,-111.8326933
2018-06-20 18:15:51.918000,34.8657518,-111.7475823
2018-06-20 18:06:17.661000,34.870946,-111.7597156
2018-06-20 17:43:50.755000,34.8711088,-111.7594856
2018-06-20 17:37:46.892000,34.8639302,-111.7941701
2018-06-20 17:26:01.168000,34.8699971,-111.8325773
2018-06-20 15:56:59.886000,34.8699259,-111.8324252
2018-06-20 15:42:44.885000,34.870113,-111.8323853
2018-06-20 15:42:41.440000,34.8701062,-111.8327723
2018-06-20 03:05:08.422000,34.8691567,-111.8304056
2018-06-20 02:56:03.765000,34.8691567,-111.8304056
2018-06-20 02:47:44.969000,34.869632,-111.8326154
2018-06-20 02:38:42.653000,34.869242,-111.8306208
2018-06-20 02:34:58.966000,34.8698388,-111.8326054
2018-06-20 02:27:30.170000,34.8691567,-111.8304057
2018-06-20 02:08:17,34.8699986,-111.8325106
2018-06-20 01:11:08.397000,34.8708876,-111.8328482
2018-06-20 00:40:33.278000,34.8702001,-111.8325953
2018-06-20 00:23:30.297000,34.8691565,-111.830405
2018-06-20 00:07:30.909000,34.8699894,-111.8324104
2018-06-20 00:03:35.966000,34.8699447,-111.8323485
2018-06-20 00:02:05.555000,34.8691552,-111.8304018
2018-06-19 23:55:15.953000,34.8697991,-111.8322052
2018-06-19 23:38:35.937000,34.8697703,-111.8322615
2018-06-19 23:27:12.951000,34.8668867,-111.8191338
2018-06-19 23:12:20.951000,34.8637729,-111.7988664
2018-06-19 23:10:00.967000,34.8634023,-111.7849461
2018-06-19 22:54:58.358000,34.8634297,-111.7848684
2018-06-19 22:26:07.045000,34.8633812,-111.7994278
2018-06-19 22:18:48.625000,34.8702811,-111.8324911
2018-06-19 21:56:27.482000,34.8699902,-111.8324686
2018-06-19 21:50:18.927000,34.8697812,-111.8326437
2018-06-19 21:19:40.482000,34.8263812,-111.8087854
2018-06-19 19:36:24.107000,34.8264224,-111.807674
2018-06-19 19:00:57.281000,34.8263951,-111.8089696
2018-06-19 18:52:12.155000,34.8588996,-111.8198106
2018-06-19 18:46:24.272000,34.8703056,-111.8326765
2018-06-19 02:04:39.969000,34.8699037,-111.8324656
2018-06-19 00:33:27.969000,34.8695832,-111.8325644
2018-06-18 22:23:38.508000,34.8699461,-111.8324639
2018-06-18 22:23:35.638000,34.8691568,-111.8304058
2018-06-18 21:56:33.808000,34.8691568,-111.8304058
2018-06-18 21:49:13.412000,34.8697242,-111.831904
2018-06-18 20:50:58.987000,34.8699889,-111.8324442
2018-06-18 20:46:04.267000,34.8699501,-111.8326103
2018-06-18 20:36:54.267000,34.8646394,-111.800451
2018-06-18 20:23:27.816000,34.8645676,-111.800416
2018-06-18 20:02:12.109000,34.8646533,-111.8004705
2018-06-18 19:30:26.960000,34.8637098,-111.7968045
2018-06-18 19:21:34.542000,34.8692196,-111.830678
2018-06-18 16:03:21,34.8692196,-111.830678
2018-06-18 16:02:07.505000,34.8702348,-111.8326323
2018-06-18 05:08:30.017000,34.8699191,-111.8323616
2018-06-18 02:40:11.539000,34.8700291,-111.8326696
2018-06-17 19:36:20.024000,34.8700059,-111.8324402
2018-06-17 18:51:42.831000,34.8699385,-111.8324423
2018-06-17 18:51:40,34.869958,-111.8325109
2018-06-17 17:30:24.380000,34.8633684,-111.7851699
2018-06-17 17:14:04.455000,34.8633998,-111.7851509
2018-06-17 16:20:16,35.1953388,-111.6564903
2018-06-17 16:20:02.003000,35.1952747,-111.6568423
2018-06-17 16:14:38.817000,35.1953385,-111.6563769
2018-06-17 16:08:54.378000,35.2062215,-111.6464206
2018-06-17 16:00:16.109000,35.2060249,-111.6463049
2018-06-17 15:55:55.002000,35.2060452,-111.6463679
2018-06-17 15:54:44.358000,35.2061679,-111.6463966
2018-06-17 15:50:51.847000,35.1970961,-111.6475778
2018-06-17 14:59:50.006000,35.1970401,-111.6475501
2018-06-17 14:35:35.294000,35.1971216,-111.6475286
2018-06-17 03:43:22.073000,35.3282098,-111.532233
2018-06-17 03:22:37.720000,35.4315931,-111.5682614
2018-06-17 03:01:38.709000,35.7410549,-111.4757318
2018-06-17 02:02:48.058000,36.3821645,-110.8870078
2018-06-17 01:18:29.091000,36.7007485,-110.2426036
2018-06-16 20:28:23.164000,37.2697477,-109.5995957
2018-06-16 20:01:47,37.611915,-109.4784611
2018-06-16 19:32:55.098000,37.6121398,-109.4784656
2018-06-16 19:26:39.616000,37.6124505,-109.4786449
2018-06-16 19:18:06.622000,37.702659,-109.425955
2018-06-16 18:15:11.543000,38.5331547,-109.5083736
2018-06-16 18:08:28.190000,38.5705619,-109.5506966
2018-06-16 18:06:44.077000,38.570747,-109.550574
2018-06-16 17:27:15.079000,38.5708206,-109.550808
2018-06-16 16:30:59.846000,38.6911603,-109.5400691
2018-06-16 04:18:11,38.71989,-109.3442296
2018-06-16 03:35:07.061000,38.7199401,-109.3442304
2018-06-16 03:13:14.057000,38.7198546,-109.3441596
2018-06-16 02:58:22.680000,38.7158682,-109.331513
2018-06-16 02:47:01.054000,38.7217156,-109.3486341
2018-06-16 02:45:01.055000,38.7240184,-109.3555205
2018-06-16 02:41:00.943000,38.7478456,-109.3300203
2018-06-16 02:39:00.899000,38.7609794,-109.3225148
2018-06-16 02:37:00.906000,38.7727354,-109.3247668
2018-06-16 02:17:01.016000,38.8565123,-109.2893964
2018-06-16 02:15:00.283000,38.8756653,-109.3064628
2018-06-16 02:13:00.271000,38.8985222,-109.3129324
2018-06-16 02:09:00.351000,38.9380041,-109.3479306
2018-06-16 02:07:00.270000,38.9473953,-109.3558218
2018-06-16 01:47:00.282000,39.0237561,-109.2870422
2018-06-16 01:44:59.282000,39.0328432,-109.2843954
2018-06-16 01:24:59.389000,39.1921697,-109.0455946
2018-06-16 01:20:58.229000,39.2151464,-108.9647171
2018-06-16 01:18:58.220000,39.2284234,-108.9239062
2018-06-16 01:16:58.204000,39.2209572,-108.8846773
2018-06-16 00:56:58.348000,39.1042307,-108.4666896
2018-06-16 00:54:58.035000,39.1096389,-108.4223327
2018-06-16 00:52:58.001000,39.1200315,-108.3790489
2018-06-16 00:50:57.977000,39.1187904,-108.3344544
2018-06-16 00:48:57.983000,39.1405513,-108.3161837
2018-06-16 00:44:58.042000,39.1901071,-108.2809142
2018-06-16 00:42:58.020000,39.2108169,-108.2565201
2018-06-16 00:38:57.969000,39.2569758,-108.2596079
2018-06-16 00:36:57.952000,39.27509,-108.2428849
2018-06-16 00:32:57.863000,39.3257449,-108.2054588
2018-06-16 00:30:57.829000,39.3532649,-108.1739822
2018-06-16 00:28:57.791000,39.3845228,-108.1499887
2018-06-16 00:08:57.801000,39.5298801,-107.7826965
2018-06-16 00:04:57.540000,39.5299358,-107.7827952
2018-06-16 00:02:57.429000,39.5295091,-107.786959
2018-06-15 23:58:57.413000,39.520513,-107.8364762
2018-06-15 23:56:57.374000,39.5202741,-107.8004348
2018-06-15 23:54:57.373000,39.525551,-107.7593507
2018-06-15 23:52:57.361000,39.532165,-107.7138352
2018-06-15 23:50:57.324000,39.5441685,-107.6712246
2018-06-15 23:46:57.356000,39.5538642,-107.5808295
2018-06-15 23:44:57.368000,39.5685941,-107.5443267
2018-06-15 23:40:57.357000,39.5709521,-107.4599329
2018-06-15 23:38:57.267000,39.5664518,-107.4234919
2018-06-15 23:36:57.144000,39.5610725,-107.3853863
2018-06-15 23:16:57.510000,39.5374024,-107.3248213
2018-06-15 23:14:56.485000,39.5373897,-107.3247401
2018-06-15 23:09:55.625000,39.528586,-107.3242441
2018-06-15 23:04:25.036000,39.528425,-107.3240279
2018-06-15 22:53:19.499000,39.5285338,-107.3241258
2018-06-15 22:52:07.304000,39.5258288,-107.3225558
2018-06-15 22:50:07.290000,39.5139282,-107.3102655
2018-06-15 22:48:07.278000,39.4922161,-107.2990401
2018-06-15 22:46:07.317000,39.476748,-107.2753131
2018-06-15 22:43:51.477000,39.4514342,-107.2610788
2018-06-15 22:39:51.446000,39.411594,-107.2215239
2018-06-15 22:39:06,39.4102775,-107.2185264
2018-06-15 21:07:12.938000,39.4103796,-107.2183972
2018-06-15 21:00:34.142000,39.4104348,-107.2182502
2018-06-15 20:58:32.301000,39.4167639,-107.2267884
2018-06-15 20:54:32.298000,39.4692794,-107.2664336
2018-06-15 20:52:32.284000,39.4801012,-107.2849931
2018-06-15 20:48:32.275000,39.5231881,-107.3218957
2018-06-15 20:44:32.286000,39.5395115,-107.3250383
2018-06-15 20:40:32.281000,39.5596095,-107.3125901
2018-06-15 20:20:32.313000,39.6465556,-107.0380153
2018-06-15 20:00:30.278000,39.6717555,-106.6454873
2018-06-15 19:58:11.309000,39.6630303,-106.6415439
2018-06-15 19:38:11.267000,39.6297702,-106.2814974
2018-06-15 19:36:10.309000,39.5977585,-106.2693565
